id,exam_score
630206,63.9811
630207,82.957794
630208,74.3099
630209,50.804424
630210,56.82873
630211,71.490875
630212,81.20047
630213,79.5432
630214,49.104275
630215,42.558807
630216,84.47437
630217,48.67744
630218,76.50509
630219,56.187828
630220,69.0892
630221,69.63902
630222,34.44852
630223,56.45678
630224,72.06602
630225,71.460335
630226,55.157066
630227,81.15263
630228,37.346516
630229,60.376137
630230,63.821503
630231,58.6702
630232,86.49776
630233,41.046104
630234,82.073166
630235,43.518276
630236,58.333233
630237,94.53954
630238,52.92606
630239,46.467342
630240,54.593475
630241,46.164837
630242,75.88581
630243,64.30211
630244,60.203655
630245,95.85048
630246,41.961178
630247,57.126797
630248,83.420425
630249,28.505283
630250,35.8808
630251,48.620544
630252,70.96303
630253,66.107666
630254,56.427013
630255,80.56701
630256,68.45818
630257,65.60265
630258,74.513824
630259,71.714386
630260,55.26691
630261,70.38948
630262,34.411198
630263,32.475098
630264,65.790596
630265,71.58192
630266,79.56404
630267,86.515396
630268,90.287445
630269,61.615685
630270,32.142673
630271,72.38689
630272,35.776775
630273,62.485462
630274,49.193542
630275,40.63961
630276,40.85012
630277,82.728455
630278,59.70004
630279,51.769356
630280,79.283165
630281,70.11781
630282,33.249187
630283,40.084248
630284,52.35374
630285,49.84294
630286,52.070652
630287,70.91433
630288,76.01935
630289,43.05447
630290,76.387405
630291,27.905697
630292,49.710876
630293,77.75875
630294,89.77611
630295,33.299656
630296,61.10983
630297,52.368668
630298,47.39534
630299,41.4985
630300,58.09743
630301,88.93936
630302,45.5441
630303,85.45969
630304,69.430824
630305,87.87952
630306,87.141914
630307,56.34095
630308,53.68201
630309,80.22723
630310,57.54617
630311,55.88209
630312,46.35313
630313,89.63968
630314,63.123566
630315,94.260864
630316,30.273037
630317,75.39328
630318,88.97094
630319,56.8951
630320,68.08062
630321,35.525024
630322,68.44846
630323,63.19198
630324,58.186207
630325,71.93136
630326,72.068
630327,68.976776
630328,74.64627
630329,73.34378
630330,45.275455
630331,65.91229
630332,61.631004
630333,42.755222
630334,55.903744
630335,52.030956
630336,43.378933
630337,54.50477
630338,44.64919
630339,89.46324
630340,33.824966
630341,61.516262
630342,83.90556
630343,61.41836
630344,83.14776
630345,24.690313
630346,45.47965
630347,73.66724
630348,77.67013
630349,66.75617
630350,64.279976
630351,55.184162
630352,77.30999
630353,73.64616
630354,51.028133
630355,42.509296
630356,69.1406
630357,64.12386
630358,63.87494
630359,53.465843
630360,75.55682
630361,43.552284
630362,72.220406
630363,90.33752
630364,69.18234
630365,67.15109
630366,64.769714
630367,75.28577
630368,49.812557
630369,68.3403
630370,55.69411
630371,57.824684
630372,61.058186
630373,51.200336
630374,84.16885
630375,39.236572
630376,45.473545
630377,76.38825
630378,53.865322
630379,56.885826
630380,63.247574
630381,50.834225
630382,86.4333
630383,29.428015
630384,70.09935
630385,78.80507
630386,90.441345
630387,86.16837
630388,42.092068
630389,62.59297
630390,77.00683
630391,81.303665
630392,36.396885
630393,50.1179
630394,64.37841
630395,42.51392
630396,50.71015
630397,81.94905
630398,70.75196
630399,60.754745
630400,70.36963
630401,49.026066
630402,31.928524
630403,45.291855
630404,80.2093
630405,38.313347
630406,69.01045
630407,72.109
630408,84.60826
630409,58.239365
630410,63.707424
630411,74.31594
630412,85.14764
630413,81.11016
630414,43.584763
630415,61.16852
630416,75.2453
630417,56.23925
630418,57.54665
630419,44.55772
630420,68.2487
630421,82.00035
630422,50.56102
630423,29.526405
630424,45.79587
630425,52.794285
630426,66.46041
630427,62.289734
630428,87.39852
630429,87.65648
630430,58.697014
630431,65.95859
630432,57.890675
630433,67.08108
630434,66.82066
630435,33.68513
630436,52.597885
630437,75.82662
630438,42.122597
630439,50.58437
630440,75.01985
630441,54.9237
630442,51.90077
630443,60.912624
630444,66.930855
630445,79.56688
630446,65.34812
630447,79.08024
630448,78.17187
630449,42.529293
630450,92.56185
630451,69.44205
630452,51.088303
630453,56.490387
630454,54.390297
630455,81.094734
630456,47.153347
630457,68.69169
630458,46.08427
630459,68.28133
630460,39.34601
630461,53.620937
630462,46.452255
630463,51.946793
630464,43.58392
630465,49.11884
630466,59.538845
630467,51.021175
630468,67.8321
630469,73.98975
630470,42.117504
630471,50.91673
630472,82.46332
630473,93.11754
630474,63.43464
630475,71.29206
630476,73.39152
630477,44.358772
630478,74.460205
630479,75.490456
630480,50.5198
630481,55.149635
630482,63.42506
630483,42.41472
630484,60.144
630485,57.721302
630486,85.072
630487,67.213455
630488,49.92817
630489,62.83834
630490,72.10348
630491,90.88654
630492,88.80189
630493,47.940243
630494,41.641117
630495,44.72412
630496,38.97111
630497,42.33019
630498,90.27575
630499,68.15455
630500,65.72883
630501,87.32179
630502,81.62547
630503,18.893204
630504,38.24449
630505,69.815765
630506,55.92607
630507,65.49814
630508,58.295067
630509,97.803185
630510,39.875484
630511,34.46506
630512,93.89355
630513,85.860565
630514,54.02857
630515,64.41458
630516,62.80558
630517,56.032684
630518,51.424313
630519,55.2014
630520,50.43949
630521,68.84527
630522,77.85182
630523,76.05697
630524,79.56001
630525,61.701256
630526,41.138233
630527,47.61605
630528,65.90228
630529,86.151054
630530,46.92162
630531,53.702694
630532,65.40442
630533,38.273067
630534,73.521774
630535,51.724575
630536,66.23361
630537,73.52741
630538,45.684994
630539,55.35533
630540,59.150864
630541,73.99564
630542,81.33638
630543,75.49637
630544,74.981705
630545,71.310394
630546,75.03198
630547,70.27425
630548,61.248283
630549,60.95844
630550,39.323082
630551,50.394928
630552,54.751827
630553,74.95933
630554,63.001194
630555,70.17
630556,31.085245
630557,26.472033
630558,36.65019
630559,55.379414
630560,61.279083
630561,76.58189
630562,45.332123
630563,59.56713
630564,64.68393
630565,81.25935
630566,40.47586
630567,55.213886
630568,55.265972
630569,54.5537
630570,84.53171
630571,65.54981
630572,52.294884
630573,59.968292
630574,75.21473
630575,90.26565
630576,73.703735
630577,58.56759
630578,65.27548
630579,61.164173
630580,68.70462
630581,57.572712
630582,52.125538
630583,44.822296
630584,35.73779
630585,57.649673
630586,55.16828
630587,76.11474
630588,69.93498
630589,36.682735
630590,55.34797
630591,72.74607
630592,57.31836
630593,47.190693
630594,73.705956
630595,46.17436
630596,83.09738
630597,50.89825
630598,81.283485
630599,53.851078
630600,61.831867
630601,33.825596
630602,63.761543
630603,44.294525
630604,66.61978
630605,70.90451
630606,96.922295
630607,83.34094
630608,26.390858
630609,41.760517
630610,67.84169
630611,43.167355
630612,71.34281
630613,52.529324
630614,68.562935
630615,66.65172
630616,62.30397
630617,59.456444
630618,39.622314
630619,92.0312
630620,72.35667
630621,54.590492
630622,62.99738
630623,57.278175
630624,62.942696
630625,68.641464
630626,58.935337
630627,59.93182
630628,90.497574
630629,38.31146
630630,42.66529
630631,42.217167
630632,72.83066
630633,75.3407
630634,71.27661
630635,70.10598
630636,54.423607
630637,65.59401
630638,41.29186
630639,50.639725
630640,74.58335
630641,49.452793
630642,39.803917
630643,81.6823
630644,51.11033
630645,78.33402
630646,60.811092
630647,68.78731
630648,76.78324
630649,75.06311
630650,77.77716
630651,84.32304
630652,59.314655
630653,85.37639
630654,72.03043
630655,38.2829
630656,52.281933
630657,78.8353
630658,44.448254
630659,71.28071
630660,35.897438
630661,52.565002
630662,59.31143
630663,26.94519
630664,82.58111
630665,40.20143
630666,66.12906
630667,62.421925
630668,64.8706
630669,73.91057
630670,83.12095
630671,75.97455
630672,71.11171
630673,38.859737
630674,49.491783
630675,56.001854
630676,67.841995
630677,82.91464
630678,74.49651
630679,43.18112
630680,80.22543
630681,42.864075
630682,70.272644
630683,48.5257
630684,41.323498
630685,74.55979
630686,82.693756
630687,79.02376
630688,36.32471
630689,34.63953
630690,92.39497
630691,47.150665
630692,40.90874
630693,60.97479
630694,50.636307
630695,77.87387
630696,51.029797
630697,49.73427
630698,65.535934
630699,80.75624
630700,83.12932
630701,85.81926
630702,78.44351
630703,43.500816
630704,83.9392
630705,43.081894
630706,81.904015
630707,44.01473
630708,50.20955
630709,89.984406
630710,81.901375
630711,78.228355
630712,36.415646
630713,65.47389
630714,53.882698
630715,84.03917
630716,72.436386
630717,57.343937
630718,79.81127
630719,48.253647
630720,88.07378
630721,40.72742
630722,81.846466
630723,37.130276
630724,38.004044
630725,79.14366
630726,53.754944
630727,55.025608
630728,51.35062
630729,43.957775
630730,69.576035
630731,89.49042
630732,38.651497
630733,69.32945
630734,96.202095
630735,64.31811
630736,81.85973
630737,78.71075
630738,89.47389
630739,81.39949
630740,38.49387
630741,70.88457
630742,72.14453
630743,56.05763
630744,75.58266
630745,54.244957
630746,74.35299
630747,68.0778
630748,37.30966
630749,55.17362
630750,75.542
630751,49.536102
630752,61.469414
630753,68.90899
630754,38.641766
630755,81.89003
630756,68.44439
630757,43.167442
630758,71.39977
630759,59.178123
630760,80.270386
630761,38.77771
630762,32.56217
630763,80.65475
630764,68.293
630765,47.62913
630766,60.69031
630767,36.08261
630768,94.594574
630769,38.785194
630770,64.24006
630771,45.63517
630772,32.41891
630773,89.02222
630774,55.098183
630775,68.06692
630776,64.84238
630777,77.93369
630778,77.889915
630779,89.14362
630780,63.477047
630781,90.04145
630782,77.37758
630783,56.49294
630784,81.54347
630785,77.46467
630786,75.53907
630787,65.76911
630788,78.08003
630789,58.259823
630790,37.35662
630791,65.68462
630792,60.376026
630793,89.43448
630794,48.974453
630795,68.43889
630796,55.073723
630797,41.074287
630798,63.873825
630799,51.4776
630800,42.04863
630801,28.657305
630802,36.377625
630803,71.78704
630804,91.5159
630805,47.064934
630806,39.85059
630807,46.730995
630808,45.838886
630809,48.64625
630810,30.105885
630811,80.07504
630812,54.032146
630813,63.839203
630814,48.18569
630815,52.85885
630816,76.01166
630817,70.0295
630818,83.11088
630819,51.351635
630820,74.173836
630821,69.43759
630822,48.98225
630823,57.82169
630824,34.9255
630825,74.388176
630826,83.94966
630827,48.414833
630828,27.094912
630829,92.87956
630830,41.36374
630831,63.50011
630832,74.561676
630833,69.66352
630834,80.3331
630835,89.40744
630836,41.990078
630837,77.327896
630838,55.144814
630839,77.18691
630840,65.83628
630841,60.647346
630842,49.293762
630843,58.092583
630844,52.014675
630845,56.367146
630846,59.45134
630847,50.621803
630848,42.763493
630849,69.201485
630850,83.963036
630851,74.93082
630852,88.25976
630853,71.74689
630854,79.119316
630855,91.70721
630856,74.00064
630857,59.717457
630858,86.23327
630859,79.33718
630860,75.98331
630861,96.02507
630862,79.909744
630863,68.95661
630864,88.39779
630865,70.961716
630866,62.046658
630867,77.9855
630868,76.6297
630869,68.98557
630870,54.51157
630871,58.37515
630872,48.6156
630873,50.48363
630874,35.12225
630875,84.12911
630876,35.429943
630877,72.51138
630878,48.99959
630879,47.662296
630880,63.25798
630881,37.547398
630882,66.03104
630883,84.89111
630884,51.378983
630885,56.77774
630886,48.5967
630887,59.380955
630888,64.64062
630889,74.642075
630890,93.59628
630891,74.51221
630892,22.83443
630893,51.720215
630894,76.10046
630895,53.105938
630896,74.40527
630897,65.12294
630898,28.118214
630899,25.558212
630900,32.564835
630901,74.41679
630902,36.88325
630903,51.76515
630904,74.843445
630905,61.318462
630906,43.077236
630907,41.632725
630908,33.805065
630909,88.72331
630910,55.492615
630911,43.27254
630912,47.74261
630913,68.84334
630914,97.592125
630915,57.20234
630916,24.999615
630917,41.87729
630918,55.159714
630919,81.0654
630920,87.15985
630921,82.27981
630922,68.030205
630923,50.98529
630924,89.02929
630925,54.315792
630926,53.355667
630927,48.391262
630928,76.21533
630929,85.493004
630930,95.528366
630931,60.658607
630932,78.002
630933,41.436577
630934,79.86126
630935,77.15999
630936,61.475586
630937,79.67235
630938,47.09188
630939,80.251144
630940,84.87634
630941,46.168507
630942,46.86423
630943,58.241932
630944,34.4112
630945,48.324192
630946,42.478683
630947,34.31281
630948,36.60604
630949,63.149017
630950,75.68653
630951,67.042755
630952,73.71868
630953,83.87061
630954,55.56315
630955,29.009142
630956,68.09644
630957,27.838638
630958,73.28411
630959,83.82752
630960,53.891953
630961,66.18631
630962,56.90218
630963,74.894165
630964,75.30774
630965,46.26869
630966,41.148754
630967,62.669075
630968,49.375477
630969,79.30721
630970,77.57232
630971,60.58457
630972,93.700226
630973,57.23417
630974,49.9165
630975,68.58802
630976,42.580868
630977,79.01335
630978,32.295784
630979,78.05661
630980,83.19986
630981,73.47438
630982,68.05031
630983,55.10021
630984,62.083042
630985,61.026287
630986,58.57622
630987,68.81671
630988,67.76027
630989,60.008904
630990,41.747395
630991,84.80324
630992,30.661978
630993,43.14345
630994,60.765724
630995,81.81819
630996,28.01846
630997,80.16734
630998,77.25012
630999,80.29972
631000,58.568
631001,62.30424
631002,64.73481
631003,56.47894
631004,75.4221
631005,56.466274
631006,93.33638
631007,49.84896
631008,50.542076
631009,85.58799
631010,77.79484
631011,47.595673
631012,75.665985
631013,78.84738
631014,50.376865
631015,100.53437
631016,49.594776
631017,54.051804
631018,61.991035
631019,47.043777
631020,50.805607
631021,43.898117
631022,50.303078
631023,82.50988
631024,47.51831
631025,50.358852
631026,62.854824
631027,46.030323
631028,46.353516
631029,97.875656
631030,81.97443
631031,60.982147
631032,39.432243
631033,65.247055
631034,66.30585
631035,66.88014
631036,48.90383
631037,57.851574
631038,60.363773
631039,64.891136
631040,79.76609
631041,39.83206
631042,48.20335
631043,59.450947
631044,75.96099
631045,82.62814
631046,65.23734
631047,44.58066
631048,67.12607
631049,93.35563
631050,81.79654
631051,71.956924
631052,45.971123
631053,57.754868
631054,41.68044
631055,82.491295
631056,36.449123
631057,67.2194
631058,82.472626
631059,63.200176
631060,39.833996
631061,78.69489
631062,64.62036
631063,92.84359
631064,66.116234
631065,79.68013
631066,66.21901
631067,39.49556
631068,71.984024
631069,30.794317
631070,48.88953
631071,38.550655
631072,63.47175
631073,79.65395
631074,26.240469
631075,45.610138
631076,81.74988
631077,74.61192
631078,80.644424
631079,63.56415
631080,60.511074
631081,43.07268
631082,74.11564
631083,63.426342
631084,63.40456
631085,90.32528
631086,49.41675
631087,73.96227
631088,43.79076
631089,38.87011
631090,68.804054
631091,39.35612
631092,49.90372
631093,56.763123
631094,54.120743
631095,82.60435
631096,49.451767
631097,67.260574
631098,32.07
631099,58.28851
631100,61.48011
631101,37.03017
631102,54.138855
631103,75.77101
631104,53.746563
631105,62.756912
631106,52.13725
631107,39.221207
631108,47.87981
631109,79.21363
631110,59.450405
631111,52.924206
631112,78.62622
631113,98.799034
631114,42.751663
631115,56.238804
631116,90.11663
631117,34.691746
631118,57.675488
631119,68.57984
631120,60.645924
631121,45.10927
631122,93.631836
631123,78.0623
631124,36.18379
631125,36.97529
631126,50.1901
631127,63.27249
631128,40.8997
631129,64.561676
631130,46.117344
631131,66.272995
631132,85.30551
631133,53.31113
631134,20.399546
631135,67.50384
631136,77.617874
631137,67.22796
631138,47.593998
631139,71.87316
631140,52.293854
631141,69.15996
631142,69.066216
631143,44.649544
631144,76.18667
631145,91.484055
631146,70.55801
631147,41.37261
631148,81.44459
631149,37.682133
631150,47.357517
631151,58.648598
631152,66.26619
631153,37.727024
631154,73.706696
631155,75.49338
631156,68.52022
631157,82.7543
631158,36.256092
631159,68.48311
631160,68.4067
631161,55.208675
631162,60.193245
631163,61.54579
631164,57.88934
631165,85.69392
631166,34.97908
631167,47.85201
631168,75.90288
631169,91.03325
631170,58.987206
631171,81.88423
631172,70.3878
631173,68.6187
631174,35.72004
631175,79.79071
631176,61.47936
631177,56.740543
631178,77.501816
631179,75.35446
631180,51.263012
631181,55.4021
631182,83.80209
631183,52.45303
631184,49.619217
631185,62.61599
631186,65.852425
631187,56.63901
631188,74.16645
631189,72.2683
631190,86.83893
631191,43.756855
631192,81.029945
631193,41.088665
631194,42.66873
631195,58.960365
631196,59.43452
631197,78.996506
631198,83.936646
631199,32.476166
631200,48.024555
631201,60.58575
631202,41.902798
631203,41.59912
631204,65.10443
631205,66.22364
631206,97.72814
631207,33.691307
631208,52.17084
631209,73.40396
631210,88.19821
631211,32.11825
631212,74.580414
631213,66.193565
631214,70.716515
631215,63.67035
631216,56.31343
631217,82.948204
631218,83.91584
631219,79.77588
631220,40.650387
631221,54.67435
631222,37.56305
631223,63.98632
631224,44.09504
631225,79.53818
631226,41.48646
631227,46.45043
631228,52.85571
631229,63.60106
631230,33.59513
631231,24.95959
631232,74.22079
631233,49.835632
631234,68.850655
631235,54.85157
631236,61.203983
631237,36.615124
631238,28.827097
631239,40.27538
631240,48.845047
631241,31.582285
631242,72.394646
631243,79.56058
631244,59.44966
631245,44.85347
631246,69.39773
631247,64.18542
631248,39.076645
631249,62.053055
631250,75.57527
631251,56.41308
631252,65.19223
631253,61.78623
631254,57.854565
631255,46.507507
631256,69.836235
631257,69.917274
631258,47.16025
631259,85.50963
631260,41.29184
631261,43.87167
631262,81.73327
631263,87.14251
631264,41.141136
631265,51.43298
631266,34.51305
631267,53.803097
631268,71.15303
631269,57.12702
631270,59.083195
631271,87.03777
631272,31.836258
631273,80.42656
631274,31.530838
631275,52.122692
631276,83.82207
631277,70.09719
631278,69.285324
631279,42.22319
631280,52.685387
631281,49.89968
631282,67.892784
631283,67.465485
631284,61.532597
631285,45.024166
631286,33.47359
631287,86.96057
631288,95.81542
631289,86.98695
631290,77.94136
631291,57.654583
631292,75.76602
631293,72.60052
631294,59.177097
631295,53.932766
631296,63.409824
631297,44.23043
631298,75.23494
631299,40.97101
631300,52.236515
631301,61.487446
631302,58.93784
631303,52.524643
631304,51.186935
631305,73.32129
631306,53.44134
631307,48.04273
631308,30.462543
631309,39.97813
631310,53.95189
631311,71.545975
631312,71.66209
631313,27.008991
631314,17.800482
631315,44.30649
631316,63.661865
631317,56.613777
631318,86.27483
631319,72.641235
631320,68.80767
631321,64.37672
631322,69.32686
631323,53.73294
631324,58.52043
631325,60.444225
631326,50.03974
631327,77.31991
631328,80.61876
631329,51.027283
631330,62.42808
631331,31.739576
631332,48.87504
631333,52.531853
631334,68.83915
631335,69.97129
631336,74.091805
631337,89.82526
631338,87.40863
631339,87.64584
631340,69.152466
631341,57.456814
631342,62.83728
631343,100.36567
631344,40.81683
631345,81.18881
631346,64.0314
631347,76.164185
631348,37.562733
631349,43.03871
631350,84.465034
631351,55.88756
631352,89.38042
631353,48.235794
631354,73.59265
631355,69.21245
631356,78.65546
631357,44.140705
631358,54.777805
631359,38.981163
631360,87.14078
631361,22.92081
631362,87.3094
631363,72.76668
631364,52.659325
631365,41.46186
631366,62.956738
631367,50.271587
631368,76.52113
631369,93.82272
631370,58.32474
631371,45.212574
631372,59.84376
631373,54.01305
631374,44.059635
631375,51.312813
631376,64.35426
631377,47.478836
631378,77.535545
631379,73.42418
631380,48.46427
631381,46.048706
631382,67.20321
631383,60.565323
631384,50.192097
631385,45.318573
631386,42.899517
631387,53.876297
631388,62.608868
631389,53.41949
631390,52.563305
631391,54.93831
631392,59.86234
631393,93.74929
631394,39.54725
631395,50.040333
631396,68.152756
631397,88.6399
631398,52.970844
631399,70.813156
631400,42.72644
631401,71.714935
631402,53.33894
631403,70.48265
631404,45.927517
631405,56.216736
631406,64.87763
631407,38.627064
631408,56.379784
631409,46.69894
631410,64.33216
631411,40.601192
631412,68.76082
631413,42.80107
631414,50.889942
631415,49.978092
631416,63.141834
631417,65.143425
631418,52.934433
631419,44.029316
631420,51.880188
631421,83.99183
631422,82.28118
631423,51.707256
631424,79.74556
631425,56.123444
631426,67.10894
631427,82.386314
631428,57.74413
631429,37.678486
631430,61.245445
631431,30.262987
631432,57.89023
631433,87.05578
631434,58.346016
631435,43.58574
631436,73.26411
631437,25.798653
631438,72.62239
631439,44.85669
631440,60.708206
631441,65.07579
631442,65.537025
631443,66.740875
631444,57.285316
631445,59.969704
631446,99.59898
631447,23.067606
631448,49.422768
631449,75.20435
631450,55.614044
631451,47.13909
631452,65.00734
631453,61.57071
631454,56.316784
631455,87.472885
631456,73.90954
631457,52.41682
631458,66.81037
631459,71.69178
631460,45.975464
631461,64.2487
631462,61.288174
631463,41.1464
631464,63.971146
631465,82.74987
631466,60.957924
631467,69.95138
631468,82.80964
631469,60.735783
631470,55.77811
631471,70.35846
631472,75.59733
631473,70.05697
631474,91.70532
631475,60.19994
631476,95.565254
631477,78.27756
631478,42.622215
631479,35.976303
631480,77.509346
631481,51.85751
631482,60.437664
631483,69.27214
631484,47.162582
631485,40.359562
631486,56.970516
631487,61.47166
631488,46.416405
631489,34.839188
631490,66.52022
631491,67.198395
631492,48.15795
631493,77.36693
631494,59.150845
631495,71.455055
631496,46.98398
631497,51.21256
631498,78.43871
631499,44.87418
631500,62.062634
631501,93.76809
631502,50.326054
631503,91.2693
631504,54.41404
631505,75.43975
631506,75.5169
631507,96.086174
631508,69.75285
631509,81.842865
631510,56.75436
631511,76.78763
631512,44.82397
631513,33.614147
631514,69.16007
631515,33.701744
631516,56.741364
631517,88.72222
631518,91.882935
631519,38.078114
631520,54.659897
631521,62.07302
631522,58.653027
631523,43.187977
631524,45.148785
631525,48.960514
631526,53.46434
631527,83.61395
631528,100.10971
631529,66.06265
631530,43.895943
631531,30.619474
631532,95.833885
631533,79.71037
631534,73.207115
631535,74.06109
631536,96.01429
631537,63.25876
631538,66.068794
631539,59.21866
631540,61.565178
631541,39.5239
631542,62.30669
631543,31.270184
631544,48.564636
631545,61.645805
631546,64.46961
631547,87.83542
631548,46.085197
631549,85.48109
631550,43.547424
631551,78.579605
631552,90.271965
631553,90.56843
631554,51.80267
631555,85.01192
631556,85.58979
631557,82.81025
631558,37.622868
631559,57.667664
631560,76.117645
631561,76.93643
631562,90.70817
631563,58.52484
631564,84.965775
631565,65.557976
631566,74.374504
631567,49.748436
631568,39.694813
631569,38.215157
631570,67.34721
631571,71.234764
631572,42.070095
631573,73.905495
631574,47.437428
631575,66.78525
631576,77.64839
631577,79.59875
631578,39.30394
631579,56.28755
631580,61.164516
631581,90.61435
631582,54.789066
631583,56.408493
631584,75.14079
631585,65.68303
631586,76.4221
631587,94.55553
631588,73.755646
631589,42.76577
631590,55.737366
631591,47.755196
631592,80.56822
631593,51.992287
631594,43.737827
631595,79.50126
631596,46.33175
631597,70.93502
631598,67.60938
631599,64.22805
631600,78.021385
631601,64.899345
631602,87.982765
631603,70.807304
631604,23.85282
631605,51.53558
631606,56.11195
631607,54.25448
631608,46.48816
631609,29.54674
631610,76.85903
631611,70.02512
631612,67.45995
631613,74.33926
631614,80.89378
631615,84.03148
631616,48.709656
631617,54.982037
631618,87.72758
631619,55.692375
631620,37.025455
631621,71.96626
631622,43.091366
631623,79.14464
631624,50.42642
631625,34.530357
631626,79.41126
631627,86.40563
631628,71.89211
631629,71.680954
631630,60.18193
631631,58.859062
631632,56.097664
631633,72.3079
631634,27.013811
631635,51.74454
631636,68.91912
631637,59.85183
631638,58.247475
631639,48.84024
631640,62.16688
631641,76.8286
631642,44.89316
631643,69.81611
631644,63.1128
631645,40.738224
631646,74.615555
631647,53.32474
631648,71.792435
631649,42.21482
631650,33.95902
631651,73.90445
631652,83.0527
631653,65.611626
631654,29.016762
631655,51.189823
631656,77.78877
631657,45.746082
631658,61.93795
631659,64.04669
631660,83.52365
631661,52.677204
631662,35.393887
631663,40.770985
631664,61.869244
631665,58.14122
631666,84.43218
631667,44.662277
631668,28.645193
631669,74.40822
631670,75.31577
631671,78.99019
631672,72.86244
631673,90.51327
631674,34.273193
631675,46.46847
631676,82.371635
631677,84.65103
631678,52.55565
631679,77.37581
631680,77.533806
631681,72.39928
631682,48.243084
631683,51.16876
631684,80.395874
631685,38.767326
631686,55.167454
631687,76.743385
631688,72.21225
631689,60.286667
631690,89.404785
631691,92.88107
631692,81.14033
631693,43.811886
631694,69.84173
631695,56.948395
631696,48.8111
631697,80.21419
631698,72.738976
631699,65.16113
631700,74.01367
631701,49.999084
631702,64.021645
631703,52.689552
631704,62.972137
631705,88.84287
631706,79.77183
631707,32.03311
631708,59.89984
631709,44.16552
631710,79.302574
631711,59.283825
631712,50.61368
631713,50.686943
631714,66.941284
631715,84.740814
631716,65.57531
631717,37.59319
631718,24.997078
631719,69.55879
631720,33.399372
631721,84.49276
631722,84.71872
631723,68.53263
631724,84.92303
631725,43.439014
631726,73.09646
631727,49.121937
631728,50.16788
631729,63.967453
631730,50.834026
631731,83.18765
631732,60.73931
631733,57.887222
631734,68.68113
631735,39.566135
631736,72.38235
631737,62.832783
631738,36.333755
631739,65.09665
631740,39.83131
631741,70.73447
631742,44.516056
631743,60.615448
631744,54.083485
631745,50.484207
631746,47.52122
631747,76.950714
631748,51.39429
